callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
DAL475,N828MH,LIPZ,KJFK,40200,71069,40740,70987,9.0,-1.3666666666666667,44.0,78.0,45.0,78.0
EZY26JF,GEZRJ,EGCC,LKPR,60300,67964,61920,68059,27.0,1.5833333333333333,67.0,75.0,68.0,75.0
MSR725,SUGCP,HECA,EBBR,29400,45384,31097,45957,28.283333333333335,9.55,32.0,50.0,34.0,51.0
EXS63M,GJZHE,EGNX,GCRR,28800,44213,29640,44237,14.0,0.4,32.0,49.0,32.0,49.0
THY1MV,TCJGC,LTBA,LTAI,47700,52181,50760,54780,51.0,43.31666666666667,53.0,57.0,56.0,60.0
SIO618,IMOFI,LSZH,LRCK,35100,43435,35760,43260,11.0,-2.9166666666666665,39.0,48.0,39.0,48.0
AFR1845,FGRXL,UUEE,LFPG,11400,25246,11940,25128,9.0,-1.9666666666666666,12.0,28.0,13.0,27.0
EZY63RA,GEZWY,EDDB,EGCC,57000,63765,57720,64442,12.0,11.283333333333333,63.0,70.0,64.0,71.0
DLH2EP,DAILH,EDDF,EDDC,37500,40668,39240,41502,29.0,13.9,41.0,45.0,43.0,46.0
TRA558,PHHXB,HEMA,EHAM,-20400,-1081,-19529,-307,14.516666666666667,12.9,-23.0,-2.0,-22.0,-1.0
AFL2516,VQBEJ,UUEE,LEBL,37500,53478,38400,53961,15.0,8.05,41.0,59.0,42.0,59.0
THY7QH,TCSAK,LTAC,LTFG,33300,36587,33960,37080,11.0,8.216666666666667,37.0,40.0,37.0,41.0
EWG95E,DABQI,LIMC,EDDS,69600,72449,70140,72809,9.0,6.0,77.0,80.0,77.0,80.0
RYR40SA,EIDAC,LEPA,EGBB,46800,54954,47340,54367,9.0,-9.783333333333333,52.0,61.0,52.0,60.0
WZZ542,HALYB,LRCV,LFOB,10800,20178,10920,19939,2.0,-3.9833333333333334,12.0,22.0,12.0,22.0
DLH62Y,DAIBI,LFMN,EDDF,18600,23677,21360,25547,46.0,31.166666666666668,20.0,26.0,23.0,28.0
BAW10,GYMMB,VTBS,EGLL,16200,60420,17340,61763,19.0,22.383333333333333,18.0,67.0,19.0,68.0
KLM53W,PHBXF,EHAM,EPWA,30600,36990,31920,36978,22.0,-0.2,34.0,41.0,35.0,41.0
PBD815,VPBPL,UUWW,EDSB,26400,38470,26346,38108,-0.9,-6.033333333333333,29.0,42.0,29.0,42.0
UAL47,N78008,EDDF,KIAH,-42900,-4270,-40080,-4215,47.0,0.9166666666666666,-48.0,-5.0,-45.0,-5.0
RYR34BB,EIEFC,LFMU,ESKN,-23400,-13903,-19920,-11519,58.0,39.733333333333334,-26.0,-16.0,-23.0,-13.0
EWG1AC,DABQJ,EDSB,EDDT,68100,72877,67987,71693,-1.8833333333333333,-19.733333333333334,75.0,80.0,75.0,79.0
DLH4UX,DAIPS,EDDF,ENGM,40500,46901,41700,47114,20.0,3.55,45.0,52.0,46.0,52.0
