callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
SWT101,ECKIZ,LEMD,LEPA,7500,13957,8220,12904,12.0,-17.55,8.0,15.0,9.0,14.0
DLH7AE,DAILU,EDDM,EDDL,16200,20125,16680,20019,8.0,-1.7666666666666666,18.0,22.0,18.0,22.0
FIN4EK,OHATF,EFHK,EFKE,27900,33897,28980,34282,18.0,6.416666666666667,31.0,37.0,32.0,38.0
TCX468,GTCDY,EGNX,LTAI,32400,46332,34440,48060,34.0,28.8,36.0,51.0,38.0,53.0
EZY75HA,GEZEG,LPFR,LFBO,42300,48474,42960,49107,11.0,10.55,47.0,53.0,47.0,54.0
CGF4899,LZCGX,LFSB,EDDP,73800,78084,74340,78049,9.0,-0.5833333333333334,82.0,86.0,82.0,86.0
IBE11AL,ECKBX,LEMD,LEBL,32400,36590,33840,36749,24.0,2.65,36.0,40.0,37.0,40.0
TAR217,TSIMG,LTBA,DTTA,-15900,-6237,-14940,-6406,16.0,-2.816666666666667,-18.0,-7.0,-17.0,-8.0
AFR275,FGZNT,RJAA,LFPG,5700,47988,6480,48673,13.0,11.416666666666666,6.0,53.0,7.0,54.0
SAS260,LNRRS,ENBR,ENGM,30300,33637,31399,33364,18.316666666666666,-4.55,33.0,37.0,34.0,37.0
SHT12G,GEUOD,EGLL,EGNT,43500,47087,44340,46980,14.0,-1.7833333333333334,48.0,52.0,49.0,52.0
SAS42L,LNRRT,ENCN,ENGM,18900,21353,19329,21126,7.15,-3.783333333333333,21.0,23.0,21.0,23.0
WZZ5XS,HALWZ,LRIA,LCLK,39300,48019,39300,48532,0.0,8.55,43.0,53.0,43.0,53.0
THY52,TCJOL,LTBA,RJAA,81600,123690,84120,125010,42.0,22.0,90.0,137.0,93.0,138.0
ACA848,CFIVQ,CYYZ,EGLL,2100,25289,4920,27981,47.0,44.86666666666667,2.0,28.0,5.0,31.0
LOT2PM,SPLWC,EBBR,EPWA,29700,36727,31620,37628,32.0,15.016666666666667,33.0,40.0,35.0,41.0
AIC103,VTALN,VIDP,KIAD,-15300,39405,-8220,46216,118.0,113.51666666666667,-17.0,43.0,-10.0,51.0
EZY68EB,GEZTY,LFPO,LIRF,57000,63685,57660,63229,11.0,-7.6,63.0,70.0,64.0,70.0
KQA116,5YKZA,HKJK,EHAM,17700,47052,18660,47280,16.0,3.8,19.0,52.0,20.0,52.0
EWG8062,DABQL,EDDT,EDDN,60300,64166,60180,63087,-2.0,-17.983333333333334,67.0,71.0,66.0,70.0
