callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
SUI007,T785,LIMF,LSZB,57600,59820,57360,58978,-4.0,-14.033333333333333,64.0,66.0,63.0,65.0
SWT5LC,ECJAD,LEVC,LEMD,67560,71513,68160,71446,10.0,-1.1166666666666667,75.0,79.0,75.0,79.0
FPO725,FGZTJ,LFPG,LFML,-4800,304,-3480,355,22.0,0.85,-6.0,0.0,-4.0,0.0
TAP021,CSTOE,SBSV,LPPT,8400,36590,9300,36660,15.0,1.1666666666666667,9.0,40.0,10.0,40.0
WOW2PA,TFKID,EHAM,BIKF,37500,47876,40260,49986,46.0,35.166666666666664,41.0,53.0,44.0,55.0
VLG46BD,ECKJD,LIPZ,LEBL,71700,79780,74520,79840,47.0,1.0,79.0,88.0,82.0,88.0
SAS85D,LNRCT,ESSA,ESMS,26100,30080,26460,29466,6.0,-10.233333333333333,29.0,33.0,29.0,32.0
ROT631M,YRATB,LROP,LRSM,15000,18893,16140,20240,19.0,22.45,16.0,20.0,17.0,22.0
SAS849,LNRCY,ESSA,ENGM,32700,36100,33720,36117,17.0,0.2833333333333333,36.0,40.0,37.0,40.0
HOP37JC,FHBNF,LFBD,LFML,67500,71954,67680,71534,3.0,-7.0,75.0,79.0,75.0,79.0
EXS1497,GJZHL,EGSS,LEPA,61800,70330,63600,70893,30.0,9.383333333333333,68.0,78.0,70.0,78.0
AUA63,OELAZ,LOWW,ZBAA,-30000,1626,-27360,3646,44.0,33.666666666666664,-34.0,1.0,-31.0,4.0
NAX4546,LNNIE,LLBG,ESSA,40200,57790,40680,57761,8.0,-0.48333333333333334,44.0,64.0,45.0,64.0
AZA048,EIRDC,LIML,LEMD,50700,58437,51420,58569,12.0,2.2,56.0,64.0,57.0,65.0
AFR636,FGSQC,LFPG,KIAH,29400,64986,30720,64788,22.0,-3.3,32.0,72.0,34.0,71.0
GEC8384,DALFB,EDDF,RJAA,-12600,26021,-12000,26484,10.0,7.716666666666667,-14.0,28.0,-14.0,29.0
EZS34QX,HBJZX,GMMX,LSGG,28500,39501,29460,39640,16.0,2.316666666666667,31.0,43.0,32.0,44.0
KLM72R,PHEXK,LIMF,EHAM,15600,20339,16260,21114,11.0,12.916666666666666,17.0,22.0,18.0,23.0
CNF804,ECKRY,GCFV,GCLP,29700,32033,29880,31577,3.0,-7.6,33.0,35.0,33.0,35.0
N113QS,N113QS,LFPB,KHPN,39600,64320,40200,64800,10.0,8.0,44.0,71.0,44.0,72.0
VLG7621,ECLLJ,OLBA,LEBL,-4200,11508,-3200,12153,16.666666666666668,10.75,-5.0,12.0,-4.0,13.0
AFR134Z,FGRHV,LFPG,LSGG,50700,56166,53700,56808,50.0,10.7,56.0,62.0,59.0,63.0
HOP42UY,FHBLE,LFRK,LFLL,17700,22158,18600,21918,15.0,-4.0,19.0,24.0,20.0,24.0
EZY42KR,OELQC,EGPH,EGGW,53700,58036,54540,57764,14.0,-4.533333333333333,59.0,64.0,60.0,64.0
TCX8PG,GTCDY,LMML,EGCC,34800,45818,37440,48346,44.0,42.13333333333333,38.0,50.0,41.0,53.0
GMI3142,DASTF,EDDG,LTBA,72000,82534,74640,84360,44.0,30.433333333333334,80.0,91.0,82.0,93.0
DLH6VV,DAIQH,EDDF,ESGG,25800,31295,27060,31715,21.0,7.0,28.0,34.0,30.0,35.0
RYR97AW,EIFTJ,ELLX,EGSS,74400,77923,78600,81826,70.0,65.05,82.0,86.0,87.0,90.0
AFR69ZH,FGRHS,LFPG,LFLL,68700,73692,71520,74300,47.0,10.133333333333333,76.0,81.0,79.0,82.0
TUI4KA,DAHFV,LFSB,LEMH,57780,63047,58920,63838,19.0,13.183333333333334,64.0,70.0,65.0,70.0
BAW268,GXLEL,KLAX,EGLL,16500,51896,19630,53968,52.166666666666664,34.53333333333333,18.0,57.0,21.0,59.0
BMR4LV,GEMBJ,EDDM,ETNL,43500,47822,44880,48669,23.0,14.116666666666667,48.0,53.0,49.0,54.0
RYR54QJ,EIDAS,EKCH,EBCI,69300,75332,70860,75474,26.0,2.3666666666666667,77.0,83.0,78.0,83.0
AMC328,9HAEJ,LMML,EDDF,51300,60546,57782,66938,108.03333333333333,106.53333333333333,57.0,67.0,64.0,74.0
RCH407,85307T,CYYT,EGPK,49800,70788,50400,70788,10.0,0.0,55.0,78.0,56.0,78.0
TAP012,9HSOL,SBRF,LPPT,7800,33079,9120,34395,22.0,21.933333333333334,8.0,36.0,10.0,38.0
PGT6JQ,TCASP,LTFJ,LTBJ,75000,78743,75900,78743,15.0,0.0,83.0,87.0,84.0,87.0
LLK303,SXFDC,LGAV,LGSK,63000,65830,63180,65015,3.0,-13.583333333333334,70.0,73.0,70.0,72.0
EZY86LH,GEZAN,LFSB,EGKK,71100,74924,72120,76061,17.0,18.95,79.0,83.0,80.0,84.0
SWR47A,HBJBG,EGLC,LSZH,62700,68211,64200,68912,25.0,11.683333333333334,69.0,75.0,71.0,76.0
UPS4D,N280UP,EPWA,VHHH,20400,53978,21240,53508,14.0,-7.833333333333333,22.0,59.0,23.0,59.0
LOT3GP,SPLIM,EDDM,EPWA,66900,73073,68340,72734,24.0,-5.65,74.0,81.0,75.0,80.0
LYLMK,,EYVK,EYVK,33300,42900,34320,41400,17.0,-25.0,37.0,47.0,38.0,46.0
MLD177,ERAXP,LUKK,UUDD,-5400,695,-5160,297,4.0,-6.633333333333334,-6.0,0.0,-6.0,0.0
AFL2415,VQBOH,LIMC,UUEE,-5100,5761,-4200,6660,15.0,14.983333333333333,-6.0,6.0,-5.0,7.0
SVR2643,,UUDD,UGSB,26100,34599,26590,34500,8.166666666666666,-1.65,29.0,38.0,29.0,38.0
EWG7EC,DAEWU,LOWW,EDDL,27000,32253,27840,32091,14.0,-2.7,30.0,35.0,30.0,35.0
AUA463B,OELDC,LOWW,EGCC,32100,39757,33720,41180,27.0,23.716666666666665,35.0,44.0,37.0,45.0
THY3SV,TCJRZ,LTBA,EDDH,27900,38981,28800,38852,15.0,-2.15,31.0,43.0,32.0,43.0
RYR852Y,EIFTM,LEMD,LMML,32700,41269,34080,41865,23.0,9.933333333333334,36.0,45.0,37.0,46.0
VIR21K,GVGEM,EGLL,KIAD,37800,65322,38760,64806,16.0,-8.6,42.0,72.0,43.0,72.0
OEGGG,OEGGG,LFMN,LIEE,39600,43078,40740,44696,19.0,26.966666666666665,44.0,47.0,45.0,49.0
EZY73MT,GEZAF,EGGD,LPPR,65880,72762,66360,73226,8.0,7.733333333333333,73.0,80.0,73.0,81.0
HNL03A,PHSHK,EHKD,EHGQ,28800,31529,29100,31284,5.0,-4.083333333333333,32.0,35.0,32.0,34.0
RYR532N,EIEFH,EGSS,EPSY,48000,55505,49920,56820,32.0,21.916666666666668,53.0,61.0,55.0,63.0
VLG8848,ECLVV,LEBL,EPKK,60000,69237,61440,69592,24.0,5.916666666666667,66.0,76.0,68.0,77.0
N860AA,N860AA,EPGD,EHAM,48600,53708,49260,54233,11.0,8.75,54.0,59.0,54.0,60.0
