callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
RYR14NV,EIGDM,LIRP,LEVC,34200,40792,34800,40446,10.0,-5.766666666666667,38.0,45.0,38.0,44.0
RYR381L,EIFIW,LFML,LEMD,43800,49016,43800,49058,0.0,0.7,48.0,54.0,48.0,54.0
RYR37YC,EIEFD,EGGW,GMMX,20700,32751,20940,31887,4.0,-14.4,23.0,36.0,23.0,35.0
LGL4597,LXLQI,ELLX,EGLC,60600,65240,61200,65834,10.0,9.9,67.0,72.0,68.0,73.0
DLH890,DAIPZ,EDDF,EVRA,29100,36678,31260,36961,36.0,4.716666666666667,32.0,40.0,34.0,41.0
BEE5MW,GECOG,EGPF,EGBB,35400,39332,36540,39775,19.0,7.383333333333334,39.0,43.0,40.0,44.0
RYR251L,EIENA,EDDW,LPPT,22500,33379,23820,34497,22.0,18.633333333333333,25.0,37.0,26.0,38.0
PGT011,TCDCM,LTFJ,LTAY,14400,17491,16440,18720,34.0,20.483333333333334,16.0,19.0,18.0,20.0
THY9RK,TCJVJ,LTAF,LTBA,34800,39573,34860,39360,1.0,-3.55,38.0,43.0,38.0,43.0
BTI36D,YLBBD,EVRA,EETN,73560,76148,74700,76729,19.0,9.683333333333334,81.0,84.0,83.0,85.0
SOO098,N774SA,EDDP,VHHH,15000,51071,17040,52368,34.0,21.616666666666667,16.0,56.0,18.0,58.0
EIN5CP,EIEDS,EIDW,EDDM,22200,30292,24120,31491,32.0,19.983333333333334,24.0,33.0,26.0,34.0
LOT286,SPLVA,EGLL,EPWA,19800,28391,20760,27712,16.0,-11.316666666666666,22.0,31.0,23.0,30.0
WZZ1500,HALWZ,EGGW,EVRA,24600,33390,26280,33914,28.0,8.733333333333333,27.0,37.0,29.0,37.0
BAW3ZL,GEUPU,LSZH,EGLL,40200,45036,40980,45908,13.0,14.533333333333333,44.0,50.0,45.0,51.0
FIN56W,OHATK,EFHK,EFTP,38400,40603,38820,40389,7.0,-3.566666666666667,42.0,45.0,43.0,44.0
ETD86N,A6AEJ,LTBA,OMAA,40500,56049,40320,54669,-3.0,-23.0,45.0,62.0,44.0,60.0
TAY010,OEIFD,EBLG,KJFK,11100,37064,13500,38633,40.0,26.15,12.0,41.0,15.0,42.0
CSTQX,CSTQX,FGSL,KRST,31200,77693,31800,77693,10.0,0.0,34.0,86.0,35.0,86.0
BEE6TP,GJEDM,EGLL,EGPH,62400,68270,64080,68118,28.0,-2.533333333333333,69.0,75.0,71.0,75.0
NJE656E,CSDUA,LIQS,LFCR,40800,45480,41491,46007,11.516666666666667,8.783333333333333,45.0,50.0,46.0,51.0
EWG9UH,DAEWW,EDDL,LIMC,61200,66162,63240,68166,34.0,33.4,68.0,73.0,70.0,75.0
AFR165,FGSPD,VTBS,LFPG,15600,57772,16680,60398,18.0,43.766666666666666,17.0,64.0,18.0,67.0
RAM422J,CNROR,GMAD,GMMN,31800,35016,31500,34116,-5.0,-15.0,35.0,38.0,35.0,37.0
NRS7057,GCJGI,EGKK,KMCO,34200,65241,35940,65834,29.0,9.883333333333333,38.0,72.0,39.0,73.0
SWR2548,OELGN,LSZH,LQSA,54000,61857,56340,62160,39.0,5.05,60.0,68.0,62.0,69.0
AIZ2822,4XEMF,LLET,LLBG,30900,34322,31440,33780,9.0,-9.033333333333333,34.0,38.0,34.0,37.0
RYR47WC,EIEGA,EGCC,LEAL,19800,29152,20820,29384,17.0,3.8666666666666667,22.0,32.0,23.0,32.0
NAX4172,LNNIE,EKCH,ESSA,75600,79761,76860,79876,21.0,1.9166666666666667,84.0,88.0,85.0,88.0
PGT401,TCAJP,URMG,LTFJ,4200,12362,4560,12900,6.0,8.966666666666667,4.0,13.0,5.0,14.0
AZG044,VQBBM,ZSPD,UBBB,68400,100039,69960,100999,26.0,16.0,76.0,111.0,77.0,112.0
GES381,ECLYL,LEMD,LEXJ,24300,27384,25620,28048,22.0,11.066666666666666,27.0,30.0,28.0,31.0
ETD4,A6ETN,EDDM,OMAA,-12300,7146,-10380,9025,32.0,31.316666666666666,-14.0,7.0,-12.0,10.0
RYR972C,EIEKF,LEBL,EBBR,41700,51707,45480,51498,63.0,-3.4833333333333334,46.0,57.0,50.0,57.0
