callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
IBE0479,ECJAZ,LEAS,LEMD,26400,29886,26760,29798,6.0,-1.4666666666666666,29.0,33.0,29.0,33.0
BMS5573,YRBMA,EGGP,LEAL,28500,37472,28876,37612,6.266666666666667,2.3333333333333335,31.0,41.0,32.0,41.0
PGT5E,TCIZK,LTBA,LTBJ,76200,79920,76680,78960,8.0,-16.0,84.0,88.0,85.0,87.0
TRA40G,PHHSW,LEBL,EHEH,71100,79469,72600,78195,25.0,-21.233333333333334,79.0,88.0,80.0,86.0
FDX38,N851FD,KMEM,LFPG,84600,113671,85200,113671,10.0,0.0,94.0,126.0,94.0,126.0
AZA1765,EIDSZ,LIML,LICJ,38400,43625,39300,43786,15.0,2.683333333333333,42.0,48.0,43.0,48.0
THY4VY,TCJVH,LTBA,OJAQ,69420,77830,69600,76704,3.0,-18.766666666666666,77.0,86.0,77.0,85.0
EZY67GF,GEZEB,EGKK,EGJJ,66300,69848,67980,70211,28.0,6.05,73.0,77.0,75.0,78.0
RYR78DW,EIDLD,EBCI,EPMO,42600,48322,46440,52226,64.0,65.06666666666666,47.0,53.0,51.0,58.0
AFL2014,VPBAY,UUEE,LKPR,43200,52338,43920,52529,12.0,3.183333333333333,48.0,58.0,48.0,58.0
ROT395G,YRBGD,LRIA,EGGW,41400,52276,42000,53251,10.0,16.25,46.0,58.0,46.0,59.0
TUA429,EZA014,UTAA,EGBB,30300,55165,31200,56038,15.0,14.55,33.0,61.0,34.0,62.0
TVF21GR,FGZHL,LPPT,LFPO,65100,73008,67800,74694,45.0,28.1,72.0,81.0,75.0,82.0
DAL62,N842MH,KATL,LIRF,73140,106688,75660,108178,42.0,24.833333333333332,81.0,118.0,84.0,120.0
TAP377G,CSTOM,EGLL,LPPT,56100,66230,59280,66982,53.0,12.533333333333333,62.0,73.0,65.0,74.0
VLG89HH,ECMDZ,EBBR,LEVC,70800,79389,77040,84785,104.0,89.93333333333334,78.0,88.0,85.0,94.0
TUI68G,DATUG,EDDM,LEJR,24300,36049,26340,37076,34.0,17.116666666666667,27.0,40.0,29.0,41.0
DLH6RX,DAIUS,EDDM,EDDV,34200,37908,35040,37886,14.0,-0.36666666666666664,38.0,42.0,38.0,42.0
RYR18TD,EIFZP,LIRF,LICJ,22500,26190,23460,25928,16.0,-4.366666666666666,25.0,29.0,26.0,28.0
AEE6110,SXDGD,LGTS,LGRP,21900,25192,21599,24780,-5.016666666666667,-6.866666666666666,24.0,27.0,23.0,27.0
DAH2701,7TVJC,CYUL,DAAG,-4800,24089,-3049,23945,29.183333333333334,-2.4,-6.0,26.0,-4.0,26.0
SWR964,HBIJH,LSZH,EDDT,31500,36404,32640,36455,19.0,0.85,35.0,40.0,36.0,40.0
AFR1783,FHBND,LGAV,LFML,14700,24726,15540,24364,14.0,-6.033333333333333,16.0,27.0,17.0,27.0
UTA715,VPBVN,UUWW,EVRA,27300,32508,28200,33015,15.0,8.45,30.0,36.0,31.0,36.0
RYR334C,EIFZY,EDDW,LPPR,49500,59457,52200,61614,45.0,35.95,55.0,66.0,58.0,68.0
JAF6PX,OOJAH,EBCI,GCLP,21600,36436,22080,36223,8.0,-3.55,24.0,40.0,24.0,40.0
BEE8NG,GFLBB,EGBB,EGPD,63600,68546,64620,68517,17.0,-0.48333333333333334,70.0,76.0,71.0,76.0
TRA412P,PHHZV,LIRN,EHAM,51000,59379,51900,59485,15.0,1.7666666666666666,56.0,65.0,57.0,66.0
SWR93W,HBIJE,LSZH,EDDT,61200,66842,63420,67205,37.0,6.05,68.0,74.0,70.0,74.0
FIN2PL,OHLKN,EFHK,EDDH,19800,26467,20220,26361,7.0,-1.7666666666666666,22.0,29.0,22.0,29.0
LOG16NY,,EGPA,EGPD,37500,39912,37320,39225,-3.0,-11.45,41.0,44.0,41.0,43.0
