callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
AFL1861,VQBPW,UDYZ,UUEE,38700,47969,38940,48600,4.0,10.516666666666667,43.0,53.0,43.0,54.0
AUA20EM,OELWO,LOWW,LGRP,38400,46863,39540,47031,19.0,2.8,42.0,52.0,43.0,52.0
SAS7316,LNTUM,LGSR,ENVA,33600,48995,33180,48004,-7.0,-16.516666666666666,37.0,54.0,36.0,53.0
RYR68VY,EIGDV,EGSS,LFBL,39900,45486,41400,45773,25.0,4.783333333333333,44.0,50.0,46.0,50.0
FIN42R,OHATE,EFJY,EFHK,10200,12743,9960,12027,-4.0,-11.933333333333334,11.0,14.0,11.0,13.0
TAP837,CSTTB,LIRF,LPPT,15300,25789,16800,26655,25.0,14.433333333333334,17.0,28.0,18.0,29.0
XK202XQ,FGRPY,LFKB,LFMN,19800,22237,19800,21813,0.0,-7.066666666666666,22.0,24.0,22.0,24.0
XK102BI,FGRPX,LFKJ,LFMN,19800,22572,19841,21966,0.6833333333333333,-10.1,22.0,25.0,22.0,24.0
XK201WB,FGRPX,LFMN,LFKB,25800,28412,25920,28000,2.0,-6.866666666666666,28.0,31.0,28.0,31.0
ANE53FK,ECMSB,LFMN,LEMD,18000,24181,19920,25428,32.0,20.783333333333335,20.0,26.0,22.0,28.0
AFR96UN,FGTAO,LFPG,LFBO,27900,33177,29460,33168,26.0,-0.15,31.0,36.0,32.0,36.0
FLI7123,OYRCJ,LMML,EKCH,34500,45362,35580,46483,18.0,18.683333333333334,38.0,50.0,39.0,51.0
ADR1534,S5AAP,LJLJ,LGIR,42000,49730,42240,49303,4.0,-7.116666666666666,46.0,55.0,46.0,54.0
DLH8WU,DACNQ,EDDN,EDDM,25800,27529,26160,27669,6.0,2.3333333333333335,28.0,30.0,29.0,30.0
VLG782W,ECHQJ,EGKK,LEBL,48300,55887,50640,56740,39.0,14.216666666666667,53.0,62.0,56.0,63.0
FIN23T,OHLVH,LIRF,EFHK,60000,72150,61680,72499,28.0,5.816666666666666,66.0,80.0,68.0,80.0
RYR5483,EIFIK,LPPR,LEMD,19800,24129,20340,23382,9.0,-12.45,22.0,26.0,22.0,25.0
EZY506Y,YLLCP,EDDT,LIRF,19800,27373,20400,26526,10.0,-14.116666666666667,22.0,30.0,22.0,29.0
LOG98NM,,EGPO,EGPE,51300,53455,51300,52819,0.0,-10.6,57.0,59.0,57.0,58.0
FIN26V,OHLVA,EIDW,EFHK,61500,72058,63180,72732,28.0,11.233333333333333,68.0,80.0,70.0,80.0
BRX444V,SEMDH,ESSB,ESSV,39600,41816,40020,42383,7.0,9.45,44.0,46.0,44.0,47.0
IBK6RE,EIFHA,LEPA,ESSA,17100,30573,18600,31407,25.0,13.9,19.0,33.0,20.0,34.0
IBK1CH,EIFJB,ENGM,LEAL,36900,49991,40140,52551,54.0,42.666666666666664,41.0,55.0,44.0,58.0
DAH1122,7TVKK,DABC,LFPO,45000,51979,47580,54696,43.0,45.28333333333333,50.0,57.0,52.0,60.0
SAS7808,SERJR,LGSM,ESGG,30600,42792,31980,43461,23.0,11.15,34.0,47.0,35.0,48.0
CPA061,BLJA,VABB,EDDF,21300,50883,23763,52430,41.05,25.783333333333335,23.0,56.0,26.0,58.0
ANE75UT,ECMSL,LFBO,LEMD,25800,30052,26040,29956,4.0,-1.6,28.0,33.0,28.0,33.0
UAE159,A6EPO,OMDB,ENGM,12300,35379,13980,36448,28.0,17.816666666666666,13.0,39.0,15.0,40.0
FGVLD,,LFRN,LFDC,28800,34216,30960,37500,36.0,54.733333333333334,32.0,38.0,34.0,41.0
JAI122,VTJEU,VIDP,EGLL,32400,65020,34020,66223,27.0,20.05,36.0,72.0,37.0,73.0
AEA6103,ECLEK,LEBL,LEPA,72000,74592,72420,74346,7.0,-4.1,80.0,82.0,80.0,82.0
DLH769,DAWBB,LROP,EDDF,15600,24063,15420,23105,-3.0,-15.966666666666667,17.0,26.0,17.0,25.0
RYR327U,EIEVB,EIDW,EGPH,19500,23354,20771,23419,21.183333333333334,1.0833333333333333,21.0,25.0,23.0,26.0
BAW971,GEUOB,EDDV,EGLL,19200,23245,19800,23957,10.0,11.866666666666667,21.0,25.0,22.0,26.0
NAX4404,LNNIE,LGIR,ESSA,81000,95241,81452,94292,7.533333333333333,-15.816666666666666,90.0,105.0,90.0,104.0
TAP828,CSTNQ,LPPT,LIMC,-11100,-2314,-6720,1370,73.0,61.4,-13.0,-3.0,-8.0,1.0
AWC2D,GPOWP,EGAA,EGSS,6000,9808,5460,8590,-9.0,-20.3,6.0,10.0,6.0,9.0
DLH9U,DAING,EGLL,EDDF,30600,36048,32280,35740,28.0,-5.133333333333334,34.0,40.0,35.0,39.0
THY4NW,TCJOI,LTBA,EFHK,19800,30771,21360,31317,26.0,9.1,22.0,34.0,23.0,34.0
RYR15QH,EIENT,LDZD,EDJA,52320,55852,53820,57381,25.0,25.483333333333334,58.0,62.0,59.0,63.0
RYR77MT,EIEMB,LIMC,LEZL,53700,62698,56220,64962,42.0,37.733333333333334,59.0,69.0,62.0,72.0
CAI9RW,TCTJN,EHAM,LTFE,56700,70473,59280,70294,43.0,-2.9833333333333334,63.0,78.0,65.0,78.0
EWG6RS,DAIQL,LGZA,EDDK,68400,78298,68820,78301,7.0,0.05,76.0,86.0,76.0,87.0
MAC393,CNNMJ,GMMN,LICC,62100,71707,62520,71382,7.0,-5.416666666666667,69.0,79.0,69.0,79.0
TOM6CK,GFDZE,LEAL,EGNX,40500,49233,42600,51074,35.0,30.683333333333334,45.0,54.0,47.0,56.0
ETD297,A6EIC,OMAA,UBBB,22200,32410,22010,31620,-3.1666666666666665,-13.166666666666666,24.0,36.0,24.0,35.0
CCA907,B1431,ZBAA,LEMD,-24900,15710,-23400,16768,25.0,17.633333333333333,-28.0,17.0,-26.0,18.0
