callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
HOP321J,,LFBD,LIRF,30000,36410,30120,36461,2.0,0.85,33.0,40.0,33.0,40.0
AZA4RK,EIIMN,LIRF,LIML,21600,25307,22380,25149,13.0,-2.6333333333333333,24.0,28.0,24.0,27.0
QTR3XF,A7BEM,EDDF,OTHH,32100,52184,33300,52761,20.0,9.616666666666667,35.0,57.0,37.0,58.0
EZY2727,GEZPB,LIMC,EHAM,54480,60686,55620,60531,19.0,-2.5833333333333335,60.0,67.0,61.0,67.0
GES142,ECMRR,LXGB,LEMD,54000,57977,54300,57621,5.0,-5.933333333333334,60.0,64.0,60.0,64.0
ABR5ML,EISOO,LFML,LFLL,69300,72454,69360,71813,1.0,-10.683333333333334,77.0,80.0,77.0,79.0
VLG82UY,ECLVP,LEBL,LFPG,51900,58019,53580,59191,28.0,19.533333333333335,57.0,64.0,59.0,65.0
AFR73LP,FGTAK,LIRF,LFPG,37200,43403,38100,44225,15.0,13.7,41.0,48.0,42.0,49.0
VOE95FP,EIEXA,LFST,LFBH,15300,20497,15300,19342,0.0,-19.25,17.0,22.0,17.0,21.0
JAI117,VTJEQ,EGLL,VABB,73200,103997,74280,104270,18.0,4.55,81.0,115.0,82.0,115.0
NTJ8PO,SPMRC,ESSA,EFPO,60300,64153,62040,64718,29.0,9.416666666666666,67.0,71.0,68.0,71.0
RYR349G,EIDWD,LEBL,EBBR,15300,23154,16740,23259,24.0,1.75,17.0,25.0,18.0,25.0
EZY205Z,GEZOD,LFBD,LFLL,18300,22416,18660,21847,6.0,-9.483333333333333,20.0,24.0,20.0,24.0
WZZ174,HALXD,LFSB,LROP,46800,54397,47400,54446,10.0,0.8166666666666667,52.0,60.0,52.0,60.0
KKK1221,TCFBR,LLBG,LTBA,15000,22698,16140,22500,19.0,-3.3,16.0,25.0,17.0,25.0
DLA7JS,IADJU,LIRQ,EDDM,52200,56246,54780,57820,43.0,26.233333333333334,58.0,62.0,60.0,64.0
KLM1079,PHBGE,EHAM,EGCC,51900,55937,52999,55912,18.316666666666666,-0.4166666666666667,57.0,62.0,58.0,62.0
SRR6373,OYSRV,LFBO,LFLL,66300,69024,66180,68593,-2.0,-7.183333333333334,73.0,76.0,73.0,76.0
ABW206,VQBFU,LIMC,UUEE,64800,75285,66000,75960,20.0,11.25,72.0,83.0,73.0,84.0
DCS711,DCUUU,LIPO,EDDS,60600,62968,62160,64872,26.0,31.733333333333334,67.0,69.0,69.0,72.0
SXS5DV,TCSEP,EHAM,LTAI,30000,43220,31140,43920,19.0,11.666666666666666,33.0,48.0,34.0,48.0
RAM1907,CNRNT,GMMN,GMAD,12300,15339,12660,14571,6.0,-12.8,13.0,17.0,14.0,16.0
JON101,SELTL,ESUP,ESPA,12600,15715,12600,14647,0.0,-17.8,14.0,17.0,14.0,16.0
SWR1419,HBIJI,LYBE,LSZH,66000,71831,66720,72125,12.0,4.9,73.0,79.0,74.0,80.0
WIF55K,LNWIR,ENGM,ENSG,65400,68781,65340,67755,-1.0,-17.1,72.0,76.0,72.0,75.0
N505D,N505D,OEJN,EINN,37800,62483,37347,61064,-7.55,-23.65,42.0,69.0,41.0,67.0
OAL57,SXDVJ,LCLK,LGTS,51300,58567,51900,57908,10.0,-10.983333333333333,57.0,65.0,57.0,64.0
RYR73SA,EIDHD,LEMG,EGPF,40800,52508,42060,53246,21.0,12.3,45.0,58.0,46.0,59.0
KLM45F,PHEXB,EHAM,EKBI,29400,33217,30480,33258,18.0,0.6833333333333333,32.0,36.0,33.0,36.0
ICE501,TFISO,EHAM,BIKF,43200,53777,44903,54309,28.383333333333333,8.866666666666667,48.0,59.0,49.0,60.0
FIN2EA,OHATH,EFHK,EFTU,48300,50192,49080,50512,13.0,5.333333333333333,53.0,55.0,54.0,56.0
AFR87TB,FGRHP,LFPO,LFBO,30900,35807,31800,35181,15.0,-10.433333333333334,34.0,39.0,35.0,39.0
HOP56CH,DAGPH,LFBT,LFPO,58200,62987,58620,62750,7.0,-3.95,64.0,69.0,65.0,69.0
WRC7615,URWRT,UKBB,LTAI,13800,21903,14760,22500,16.0,9.95,15.0,24.0,16.0,25.0
THY7HB,TCSBR,LTCI,LTFJ,27900,34524,28620,34800,12.0,4.6,31.0,38.0,31.0,38.0
TAY817V,OEIAU,EBLG,EGNX,-60,3658,1200,4250,21.0,9.866666666666667,-1.0,4.0,1.0,4.0
NAX16Z,LNNGE,ESNU,ESSA,61800,65471,62040,65307,4.0,-2.7333333333333334,68.0,72.0,68.0,72.0
EZS1525,HBJXB,LSGG,LLBG,22800,36775,22920,36401,2.0,-6.233333333333333,25.0,40.0,25.0,40.0
DUKE33,KNOWN,ETOU,ETOU,32400,42000,33300,42300,15.0,5.0,36.0,46.0,37.0,47.0
MEA204,T7MRE,EGLL,OLBA,75600,92609,77460,93144,31.0,8.916666666666666,84.0,102.0,86.0,103.0
ORCA06A,U201,LELC,LERS,27900,31800,28200,32280,5.0,8.0,31.0,35.0,31.0,35.0
NRS7408,GCKWB,WSSS,EGKK,4200,51374,6540,53978,39.0,43.4,4.0,57.0,7.0,59.0
THY9JS,TCJYN,LTBA,LTAC,28800,32590,29760,32460,16.0,-2.1666666666666665,32.0,36.0,33.0,36.0
