callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
EXS23W,GGDFL,LEAL,EGAA,37500,47969,37740,47520,4.0,-7.483333333333333,41.0,53.0,41.0,52.0
AIZ801,4XEME,LLSD,LLET,13200,16260,13668,16140,7.8,-2.0,14.0,18.0,15.0,17.0
PGT4524,TCDCB,LTAC,LTFJ,18600,21289,20220,22380,27.0,18.183333333333334,20.0,23.0,22.0,24.0
LDX6,OEILK,LOWW,EGBB,27600,35054,28080,34728,8.0,-5.433333333333334,30.0,38.0,31.0,38.0
EZY85VR,GEZBF,EGKK,LIMC,63000,70162,67380,72723,73.0,42.68333333333333,70.0,77.0,74.0,80.0
VMP932,OYMSI,LSZH,LFMN,24000,28471,23460,26676,-9.0,-29.916666666666668,26.0,31.0,26.0,29.0
RYR3KW,EIGJA,EIDW,EPWR,32580,41501,34152,42407,26.2,15.1,36.0,46.0,37.0,47.0
AUA977B,OELGM,LOWW,LOWG,55500,57768,56580,58080,18.0,5.2,61.0,64.0,62.0,64.0
SHT8Y,GMEDN,EGLL,EGPH,45600,49504,47100,50205,25.0,11.683333333333334,50.0,55.0,52.0,55.0
BCS5572,DALER,EDDP,LKMT,11700,15410,11587,14304,-1.8833333333333333,-18.433333333333334,13.0,17.0,12.0,15.0
HKS490,LNOQE,ENKB,ENUK,68400,72377,68220,71502,-3.0,-14.583333333333334,76.0,80.0,75.0,79.0
UAE127,A6EDF,OMDB,LOWW,17700,36851,19080,38198,23.0,22.45,19.0,40.0,21.0,42.0
EZY23QU,OEIVV,LIML,LFPO,42180,46820,43020,46521,14.0,-4.983333333333333,46.0,52.0,47.0,51.0
VJT600,9HILA,LEIB,LSGG,29400,35092,33240,38588,64.0,58.266666666666666,32.0,38.0,36.0,42.0
DLH6PJ,DACNK,EPKT,EDDF,59700,64877,61500,65874,30.0,16.616666666666667,66.0,72.0,68.0,73.0
