callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
AFR428,FHRBF,LFPG,SKBO,-28200,8180,-26640,8547,26.0,6.116666666666666,-32.0,9.0,-30.0,9.0
TCX5WN,GTCDH,LGKO,EGCC,39300,53937,40680,54452,23.0,8.583333333333334,43.0,59.0,45.0,60.0
WZZ3479,HALYF,LRCL,LLBG,11400,21706,11640,21479,4.0,-3.783333333333333,12.0,24.0,12.0,23.0
THY1QY,TCSCK,LTAF,LTAC,67200,70932,67800,70680,10.0,-4.2,74.0,78.0,75.0,78.0
UAL49,N74007,VABB,KEWR,64200,118254,64800,118254,10.0,0.0,71.0,131.0,72.0,131.0
VLG35UU,ECMHA,LEIB,LEBL,60000,62705,60960,63075,16.0,6.166666666666667,66.0,69.0,67.0,70.0
LOT225,YRBMJ,EPWA,LOWW,55200,59391,56940,60661,29.0,21.166666666666668,61.0,65.0,63.0,67.0
SAS053,LNRRY,ESNN,ESSA,61200,63875,61320,63840,2.0,-0.5833333333333334,68.0,70.0,68.0,70.0
RYR98ZN,EIGJG,EBCI,LEPA,58800,65980,59640,65959,14.0,-0.35,65.0,73.0,66.0,73.0
AHY239,4KAZ66,UBBB,UBBG,14400,17307,14820,16920,7.0,-6.45,16.0,19.0,16.0,18.0
AZA786,EIEJK,LIMC,RJAA,-38100,3171,-37200,3246,15.0,1.25,-43.0,3.0,-42.0,3.0
ANE35GD,ECHPR,LEST,LEBB,26100,29651,25740,28707,-6.0,-15.733333333333333,29.0,32.0,28.0,31.0
ABG8061,VQBTB,UNEE,LTAI,-10800,11981,-10260,11820,9.0,-2.683333333333333,-12.0,13.0,-12.0,13.0
TVF78FG,FGZHR,LPPR,LPMA,48000,54541,48600,54442,10.0,-1.65,53.0,60.0,54.0,60.0
ASL30U,YUAPB,EDDL,LYBE,67800,74874,68280,74380,8.0,-8.233333333333333,75.0,83.0,75.0,82.0
BBD5571,TFBBF,LKMT,EDDP,69000,73023,68280,71001,-12.0,-33.7,76.0,81.0,75.0,78.0
TAY387A,OOTNO,EBLG,ESSA,6960,14377,7260,13659,5.0,-11.966666666666667,7.0,15.0,8.0,15.0
EIN47K,EIDVE,LDPL,EIDW,76200,85662,76500,85221,5.0,-7.35,84.0,95.0,85.0,94.0
BHL231,LNONA,ENBR,ENQC,39600,42196,39899,41734,4.983333333333333,-7.7,44.0,46.0,44.0,46.0
EZY23VX,OEIJL,LIRN,LFPO,29100,36596,29820,37065,12.0,7.816666666666666,32.0,40.0,33.0,41.0
SAS604,OYKBR,LSZH,EKCH,42000,48220,43080,48223,18.0,0.05,46.0,53.0,47.0,53.0
WING53,30016,BIKF,EGPF,36000,43807,35820,43340,-3.0,-7.783333333333333,40.0,48.0,39.0,48.0
KLM36X,PHEXF,ESGG,EHAM,36300,41130,36139,40441,-2.683333333333333,-11.483333333333333,40.0,45.0,40.0,44.0
BAW14R,GBZHA,EGLL,LSZH,50100,55653,50880,55279,13.0,-6.233333333333333,55.0,61.0,56.0,61.0
CSA508,OMGTB,LKPR,EKCH,56700,60890,57600,61119,15.0,3.816666666666667,63.0,67.0,64.0,67.0
BAW874,GEUYT,EGLL,LHBP,42900,51707,44400,51987,25.0,4.666666666666667,47.0,57.0,49.0,57.0
AEE6228,SXDGO,LGRP,LGSA,6300,8778,6785,8930,8.083333333333334,2.533333333333333,7.0,9.0,7.0,9.0
EZE1038,GMAJY,EGPB,EGPD,33300,36555,34080,37912,13.0,22.616666666666667,37.0,40.0,37.0,42.0
EZY7205,GEZWD,EGGP,LEBL,61500,69120,62040,69388,9.0,4.466666666666667,68.0,76.0,68.0,77.0
PGT5K,TCIZK,LTBJ,LTDA,42000,47228,42660,47288,11.0,1.0,46.0,52.0,47.0,52.0
EZY63RY,GEZUT,EGGW,EGAA,68100,72337,69240,72240,19.0,-1.6166666666666667,75.0,80.0,76.0,80.0
TOM681,GTAWJ,GMAD,EGKK,74400,87017,75660,87421,21.0,6.733333333333333,82.0,96.0,84.0,97.0
THY5KW,TCSAK,LTCB,LTAC,24900,28253,25380,28020,8.0,-3.8833333333333333,27.0,31.0,28.0,31.0
