callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
VLG3314,ECMAN,LIRF,LGSR,38700,45878,40080,46186,23.0,5.133333333333334,43.0,50.0,44.0,51.0
RYR651Q,EIENA,EKBI,LGAV,31200,42582,32580,43397,23.0,13.583333333333334,34.0,47.0,36.0,48.0
RYR17UU,EIGDT,LIPE,EGSS,17100,24019,19620,26522,42.0,41.71666666666667,19.0,26.0,21.0,29.0
TAP646,CSTNM,LPPT,EBBR,21600,30533,22440,31170,14.0,10.616666666666667,24.0,33.0,24.0,34.0
FHY2740,TCFHY,EBBR,LTFE,14100,25862,14880,26400,13.0,8.966666666666667,15.0,28.0,16.0,29.0
THY9JG,TCJMN,LTBA,HECA,12900,20412,13980,20161,18.0,-4.183333333333334,14.0,22.0,15.0,22.0
NWS278,VPBYX,UDYZ,UUEE,34500,44265,34560,44400,1.0,2.25,38.0,49.0,38.0,49.0
LLC36ET,LYONL,EYVI,LGIR,8400,19448,8700,19005,5.0,-7.383333333333334,9.0,21.0,9.0,21.0
IBE08ET,ECIZR,LEMD,LEBL,21600,25824,22920,26338,22.0,8.566666666666666,24.0,28.0,25.0,29.0
KLM79M,PHBXL,EHAM,EKCH,19800,24121,20700,23904,15.0,-3.6166666666666667,22.0,26.0,23.0,26.0
EXS91CD,GJZHZ,EGSS,LGIR,18000,31576,19320,32146,22.0,9.5,20.0,35.0,21.0,35.0
WIF3DK,LNWIJ,ENHF,ENTC,40500,43647,40680,42909,3.0,-12.3,45.0,48.0,45.0,47.0
FMG461,DEOXC,EDLP,EDLP,27000,33664,28380,37931,23.0,71.11666666666666,30.0,37.0,31.0,42.0
BMR7MF,GCKAF,EGGD,EDDF,55800,61545,58920,64028,52.0,41.38333333333333,62.0,68.0,65.0,71.0
RYR50TL,EIDHX,LIRF,LMML,18000,23001,19500,23320,25.0,5.316666666666666,20.0,25.0,21.0,25.0
SXS7H,TCSNR,LTFJ,LTAI,21000,25203,21600,24840,10.0,-6.05,23.0,28.0,24.0,27.0
IAM3185,MM62209,LIPX,LIRA,31800,34872,32220,34806,7.0,-1.1,35.0,38.0,35.0,38.0
OHY881,TCOBZ,LTAI,UWGG,20400,33562,22260,34072,31.0,8.5,22.0,37.0,24.0,37.0
AZA70Y,EIIMV,LIML,EHAM,68100,81672,78540,83332,174.0,27.666666666666668,75.0,90.0,87.0,92.0
AZA1321,EIDTK,LIRF,LIPE,69300,72072,70380,72524,18.0,7.533333333333333,77.0,80.0,78.0,80.0
FHY331,TCFBR,LTAI,EDDB,82200,94063,83880,94247,28.0,3.066666666666667,91.0,104.0,93.0,104.0
EZY89WP,OEIVK,EGGD,LIRF,40200,49772,40620,48698,7.0,-17.9,44.0,55.0,45.0,54.0
KLM566,PHBFY,HKJK,EHAM,-11400,16937,-9120,18739,38.0,30.033333333333335,-13.0,18.0,-11.0,20.0
EXS64P,GJZHH,LEMH,EGPF,38400,47487,38700,48015,5.0,8.8,42.0,52.0,43.0,53.0
FIN1NX,OHLXC,EFHK,ESSA,17700,20249,17940,20652,4.0,6.716666666666667,19.0,22.0,19.0,22.0
WIF71Q,LNWIA,ENRA,ENBO,38100,40143,37980,39507,-2.0,-10.6,42.0,44.0,42.0,43.0
UTA394,VPBXU,UMKK,UUWW,9300,15886,9540,15500,4.0,-6.433333333333334,10.0,17.0,10.0,17.0
VLG12HE,ECLAA,ESSA,LEBL,54000,66363,61020,72343,117.0,99.66666666666667,60.0,73.0,67.0,80.0
AUA774X,OELWD,LYBE,LOWW,47100,50762,47880,51400,13.0,10.633333333333333,52.0,56.0,53.0,57.0
THY9EG,TCJSK,LEBL,LTBA,14400,26652,15060,25620,11.0,-17.2,16.0,29.0,16.0,28.0
FHONG,,LFPN,LFPT,45000,46085,46140,46865,19.0,13.0,50.0,51.0,51.0,52.0
FHONG,,LFPT,LFPN,46800,47886,46320,47106,-8.0,-13.0,52.0,53.0,51.0,52.0
